Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),velocity_diff,row_number
996.225615,51.5171592,-0.729287339,33.77549371,52.89949449,253.9903475,5.255028776,5.255028776,0.0612043400000033,978
997.2256218,51.51700825,-0.730021068,34.38604011,52.92103861,253.3475333,5.260754722,5.260754722,0.021544119999994393,979
998.2256286,51.51685998,-0.730755769,34.97209111,52.94324973,253.0968953,5.235887341,5.235887341,0.022211120000001472,980
999.225636,51.51670354,-0.731470337,34.53145069,52.82858811,252.1750564,5.243164196,5.243164196,-0.11466161999999969,981
1000.225643,51.5165502,-0.732194815,34.75676554,52.81992596,251.9274003,5.240552097,5.240552097,-0.008662149999999258,982
1001.22565,51.51640127,-0.732910432,35.31440393,52.77399878,251.8081846,5.230281716,5.230281716,-0.04592717999999962,983
1002.225657,51.5162424,-0.733631258,35.4177008,52.8667522,251.5070426,5.209910654,5.209910654,0.09275342000000109,984
1003.225664,51.51608513,-0.734356366,37.50012125,52.99739407,251.2405967,5.140399497,5.140399497,0.13064186999999805,985
1004.225671,51.51592746,-0.735063462,37.35923829,52.66041044,250.8871643,5.181995588,5.181995588,-0.33698362999999887,986
1005.225677,51.51576932,-0.735793301,38.43497194,52.89425974,250.9323655,5.200544116,5.200544116,0.2338493000000028,987
1006.225685,51.51559865,-0.736496741,37.80732476,52.63002913,250.0947613,5.224128745,5.224128745,-0.2642306100000056,988
1007.225692,51.51543747,-0.737216818,38.59937937,52.68730146,250.2682379,5.186839858,5.186839858,0.057272330000003535,989
1008.225698,51.51525781,-0.737912034,37.49405527,52.46955524,249.2006282,5.174546137,5.174546137,-0.2177462200000022,990
1009.225706,51.51507648,-0.738614634,37.28861264,52.57072499,248.5994808,5.1257741,5.1257741,0.10116975000000394,991
1010.225713,51.51489992,-0.739316256,37.0451688,52.68032897,248.2335353,5.148655015,5.148655015,0.10960397999999572,992
1011.22572,51.51472282,-0.74002241,37.15870964,52.74526505,248.0604391,5.130298909,5.130298909,0.0649360800000025,993
1012.225726,51.5145475,-0.740726106,37.01864536,52.7631173,247.8430958,5.119904038,5.119904038,0.017852249999997127,994
1013.225733,51.51437405,-0.741437606,37.99223091,52.89656249,247.8797917,5.127330979,5.127330979,0.13344519000000332,995
1014.22574,51.51419871,-0.742116985,36.04933809,52.12096316,247.4092275,5.124120722,5.124120722,-0.7755993299999986,996
1015.225747,51.51401338,-0.742826254,37.24179892,52.49331433,247.2993156,5.198971396,5.198971396,0.3723511699999946,997
1016.225754,51.51383092,-0.743528072,37.36379538,52.57530211,247.1118879,5.191474498,5.191474498,0.08198778000000573,998
1017.225761,51.51363817,-0.744222919,37.42233779,52.58691796,246.7036936,5.274582267,5.274582267,0.011615849999998318,999
1018.225769,51.51343947,-0.744919597,37.8384738,52.70197689,246.2681519,5.38070594,5.38070594,0.11505892999999645,1000
1019.225775,51.51323804,-0.745599031,37.03335934,52.39532845,245.6835076,5.467646183,5.467646183,-0.30664843999999647,1001
1020.225782,51.51303377,-0.746308552,38.29182346,52.91260049,245.6808882,5.579870835,5.579870835,0.5172720400000017,1002
1021.225789,51.51283719,-0.74699894,38.7956504,52.89357824,245.5083536,5.451955811,5.451955811,-0.019022250000006125,1003
1022.225797,51.51263186,-0.747689037,38.96655923,52.78964183,245.1543764,5.408836877,5.408836877,-0.10393640999999576,1004
1023.225803,51.51242447,-0.748366979,38.38088188,52.53709365,244.7797209,5.352360959,5.352360959,-0.252548179999998,1005
1024.22581,51.51283566,-0.747281285,37.25387198,52.74,-1.0,16.34721688,16.34721688,0.20290634999999924,1006
1025.225818,51.51271027,-0.747682191,38.71487052,52.74,-1.0,17.29968266,17.29968266,0.0,1007
1026.225824,51.51223523,-0.749137734,38.0621315,52.41999817,243.632283,16.79954294,16.79954294,-0.3200018300000025,1008
1027.225831,51.51200217,-0.749843993,36.70056568,53.20000076,243.2807142,16.39466853,16.39466853,0.7800025900000023,1009
1028.225838,51.51179018,-0.750567438,35.81964527,53.20000076,243.6322751,16.25329147,16.25329147,0.0,1010
1029.225845,51.51156266,-0.751266423,35.11371224,53.15000152,243.2807147,16.41382893,16.41382893,-0.049999239999998224,1011
1030.225852,51.51136353,-0.752034038,35.14075081,53.15000152,243.6322756,16.53606422,16.53606422,0.0,1012
1031.225859,51.51110894,-0.752857075,35.99733714,55.38000107,243.2806923,16.48079655,16.48079655,2.229999549999995,1013
1032.225866,51.5108287,-0.753703232,38.17501048,55.38000107,243.6322531,15.60475219,15.60475219,0.0,1014
1033.225873,51.51057775,-0.75450442,39.65987177,55.15000152,243.2806946,15.11546534,15.11546534,-0.22999954999999517,1015
1034.225104,51.51034254,-0.755210145,40.23859141,53.34000015,242.5775916,15.26947835,15.26947835,-1.810001370000002,1016
1035.2251,51.5100969,-0.755992739,40.60662901,52.77000046,242.9291577,15.06268118,15.06268118,-0.5699996900000031,1017
1036.225105,51.50983511,-0.756788187,40.92193829,52.97000122,242.5775949,15.28147546,15.28147546,0.20000076000000178,1018
1037.225098,51.50958282,-0.757566857,42.38708721,52.97000122,242.5775949,15.53346923,15.53346923,0.0,1019
1038.225089,51.50933785,-0.758304264,42.33215449,52.84000015,242.9291571,15.66363046,15.66363046,-0.13000106999999872,1020
1039.225093,51.50910378,-0.759013545,41.11346553,52.84000015,242.9291571,15.52183381,15.52183381,0.0,1021
1040.225089,51.50884778,-0.759745233,42.60919639,53.24000168,242.2260314,15.01851078,15.01851078,0.4000015299999973,1022
1041.225084,51.50861721,-0.760469989,45.74658237,52.74000168,242.5775972,14.72018761,14.72018761,-0.5,1023
1042.22509,51.5083538,-0.761174099,47.39911264,53.15000152,241.8744716,14.60922204,14.60922204,0.40999984000000467,1024
1043.225086,51.50814247,-0.761879972,50.22998189,52.86999893,242.577596,14.43834321,14.43834321,-0.28000259000000227,1025
1044.225077,51.50791654,-0.762569027,49.00641102,52.97999954,242.5775949,14.52703723,14.52703723,0.11000061000000017,1026
1045.225082,51.50770032,-0.763259047,47.93316793,52.86999893,242.577596,14.36272363,14.36272363,-0.11000061000000017,1027
1046.225077,51.50747387,-0.763961391,46.44403684,53.4300003,242.5775904,14.26776722,14.26776722,0.5600013700000019,1028
1047.225076,51.50724188,-0.764624114,40.41006056,52.89616579,242.616803,4.977107636,4.977107636,-0.5338345100000055,1029
1048.225082,51.50702061,-0.765292371,39.63922579,52.7362454,242.6186665,4.970122296,4.970122296,-0.15992038999999636,1030
1049.225084,51.50679807,-0.765971516,40.1894108,52.77176668,242.9241954,4.910743755,4.910743755,0.035521279999997546,1031
1050.225087,51.50676625,-0.76607282,40.39428944,52.97999954,242.5775949,16.72739034,16.72739034,0.20823286000000252,1032
1051.22509,51.50639634,-0.767188132,43.79277204,52.98,242.9290399,15.36362823,15.36362823,4.599999954280065e-07,1033
1052.225094,51.50623735,-0.767745217,43.78412098,52.97999954,242.9291557,15.47948338,15.47948338,-4.599999954280065e-07,1034
1053.225097,51.50600664,-0.768475921,43.69915641,52.54000091,242.9291601,15.76972977,15.76972977,-0.43999862999999806,1035
1054.225101,51.50576567,-0.769201991,42.21570066,52.99000168,242.226034,16.01672065,16.01672065,0.4500007699999955,1036
1055.225105,51.50554165,-0.769913099,41.66638425,52.99000168,242.5775948,16.15460409,16.15460409,0.0,1037
1056.22511,51.5053265,-0.770607331,40.83752402,52.65000152,242.929159,15.98863711,15.98863711,-0.34000015999999533,1038
1057.225114,51.50511869,-0.771276277,39.32519319,52.43999862,242.9291611,15.43720538,15.43720538,-0.21000290000000632,1039
1058.225119,51.50488343,-0.771956845,38.42413506,52.90999985,242.2260348,14.76510228,14.76510228,0.47000123000000116,1040
1059.225123,51.50466381,-0.7726502,39.50805897,52.97999954,242.9291557,14.95784567,14.95784567,0.06999969000000306,1041
1060.225129,51.5044429,-0.773346506,40.91705497,52.90999985,242.9291564,14.7119597,14.7119597,-0.06999969000000306,1042
1061.225134,51.50424498,-0.774031494,41.94726547,52.6800003,243.9838414,14.47097079,14.47097079,-0.22999954999999517,1043
1062.225138,51.50401483,-0.774711014,42.17828486,52.84000015,242.9291572,14.51653556,14.51653556,0.1599998499999984,1044
1063.225144,51.50377966,-0.775393376,42.60578026,53.45999908,242.2260293,14.65101465,14.65101465,0.6199989300000013,1045
1064.225149,51.50356737,-0.776064267,43.81347782,52.84999847,242.5775962,14.88184992,14.88184992,-0.6100006100000002,1046
1065.225154,51.50334137,-0.776727456,43.50891239,52.84999847,242.2260354,15.07812518,15.07812518,0.0,1047
1066.22516,51.50309978,-0.777400512,44.50110006,52.86999893,241.8744745,15.2465148,15.2465148,0.020000459999998554,1048
1067.225166,51.50286272,-0.778077153,42.97797265,53.45999908,241.5229078,15.2929979,15.2929979,0.5900001500000016,1049
1068.225171,51.50264227,-0.778774752,44.78961815,53.45999908,241.8744686,15.19343209,15.19343209,0.0,1050
1069.225177,51.50244384,-0.779448437,44.48010888,53.45999908,242.2260294,15.05378303,15.05378303,0.0,1051
1070.225184,51.50225733,-0.780143225,42.5696215,52.63012537,242.7862107,5.867219437,5.867219437,-0.8298737100000011,1052
1071.225188,51.50204305,-0.780819004,42.86951891,52.67271466,242.7821786,5.881616037,5.881616037,0.04258928999999512,1053
1072.225195,51.50182782,-0.78148542,42.65715307,52.72601329,242.6889864,5.780048579,5.780048579,0.05329863000000046,1054
1073.2252,51.50160322,-0.782158989,42.38315696,52.66538741,242.5833175,5.757656248,5.757656248,-0.06062587999999636,1055
1074.225207,51.50138164,-0.782838664,42.85283262,52.74460768,242.6001036,5.738697401,5.738697401,0.07922027000000043,1056
1075.225213,51.50115326,-0.783500546,42.48743386,52.70371981,242.5072276,5.366286852,5.366286852,-0.04088786999999883,1057
1076.225219,51.50093458,-0.784173369,42.68169028,52.68100215,242.5909218,5.419875547,5.419875547,-0.02271766000000497,1058
1077.225225,51.50071026,-0.784839393,41.98724119,52.58328243,242.5863447,5.267148954,5.267148954,-0.09771972000000062,1059
1078.225232,51.5004787,-0.785512926,42.26918234,52.73533498,242.5231902,5.189053775,5.189053775,0.1520525500000005,1060
1079.225237,51.50025866,-0.786184446,41.90478062,52.63947993,242.6191408,5.150744757,5.150744757,-0.09585504999999728,1061
1080.225244,51.50004376,-0.786856214,41.71706125,52.57215154,242.6498095,5.245921277,5.245921277,-0.06732839000000013,1062
1081.22525,51.49982856,-0.787527407,41.3008593,52.47035951,242.5859114,5.222829684,5.222829684,-0.10179202999999859,1063
1082.225257,51.49960386,-0.788201968,41.25308953,52.72608873,242.3472724,5.105475827,5.105475827,0.2557292199999992,1064
1083.225263,51.49938916,-0.788879428,41.16406423,52.63727251,242.6192406,5.005493318,5.005493318,-0.08881621999999822,1065
1084.225269,51.49917861,-0.789558532,41.92711703,52.84702382,242.6573462,4.928185837,4.928185837,0.20975130999999436,1066
1085.225276,51.49895407,-0.790226663,41.51138098,52.67901305,242.5648473,4.896855437,4.896855437,-0.1680107699999951,1067
1086.225282,51.49873562,-0.790907011,41.96745058,52.78094985,242.6446439,4.86824834,4.86824834,0.10193679999999716,1068
1087.225289,51.49852289,-0.791582549,41.77947585,52.67028072,242.693831,4.878706995,4.878706995,-0.110669129999998,1069
1088.225295,51.4983027,-0.792259732,42.34478466,52.7718476,242.6157523,4.875611629,4.875611629,0.10156688000000003,1070
1089.225302,51.49807984,-0.79292883,42.96726052,52.55006038,242.4166342,4.943086699,4.943086699,-0.22178722000000306,1071
1090.225308,51.49786439,-0.793603896,42.85882411,52.78320541,242.6806725,4.917509632,4.917509632,0.23314503000000286,1072
1091.225315,51.49764914,-0.794278899,42.76381262,52.68001508,242.6878647,5.027550624,5.027550624,-0.10319033000000388,1073
1092.225321,51.49743171,-0.794949225,42.71969753,52.69827532,242.6791846,5.112195656,5.112195656,0.01826024000000359,1074
1093.225328,51.49721871,-0.795621038,42.93335442,52.57624817,242.7634154,5.236884139,5.236884139,-0.12202715000000097,1075
1094.225335,51.49698271,-0.79630146,43.53236699,52.83970453,242.4509263,5.138727922,5.138727922,0.2634563599999993,1076
1095.225341,51.49676006,-0.796980384,43.86564151,52.75812617,242.5233719,5.026054608,5.026054608,-0.08157836000000174,1077
1096.225348,51.49681324,-0.797038436,44.91619382,52.09999847,242.9291647,15.6342975,15.6342975,-0.6581276999999943,1078
1097.225355,51.49652052,-0.797805555,44.97735108,52.09999847,239.0619964,15.51606625,15.51606625,0.0,1079
1098.225361,51.49635786,-0.798553223,44.14410393,52.68999862,243.6322805,15.78094295,15.78094295,0.5900001499999945,1080
1099.225368,51.49610234,-0.799327432,45.46515375,53.27999878,243.2807137,15.40566174,15.40566174,0.5900001600000024,1081
1100.225375,51.49586919,-0.80002676,45.55823029,53.02999878,242.9291554,15.32275916,15.32275916,-0.25,1082
1101.225382,51.49566038,-0.80074427,45.68097198,53.02999878,243.6322771,15.2590081,15.2590081,0.0,1083
1102.225388,51.49546328,-0.801437626,45.32183396,52.15999985,243.6322859,15.54234886,15.54234886,-0.8699989300000013,1084
1103.225395,51.49522494,-0.802182718,44.74121504,53.65000152,243.6322709,15.55078179,15.55078179,1.4900016700000052,1085
1104.225402,51.49498693,-0.80291175,46.31402998,53.65000152,243.28071,15.52285763,15.52285763,0.0,1086
1105.225408,51.49474948,-0.803578822,45.46454269,53.65000152,242.5775884,14.81847501,14.81847501,0.0,1087
1106.225416,51.4945393,-0.804267659,45.58104727,52.25999832,243.280724,14.75216085,14.75216085,-1.3900032000000024,1088
1107.225423,51.4943046,-0.804952401,45.56847724,52.65000152,242.5775984,14.7570584,14.7570584,0.39000320000000244,1089
1108.22543,51.49406671,-0.805638314,45.92589912,52.65000152,242.2260376,14.79529037,14.79529037,0.0,1090
1109.225435,51.49384508,-0.806305485,44.74944772,52.79999924,241.8744753,14.75439437,14.75439437,0.14999771999999467,1091
1110.225443,51.49363876,-0.807004627,44.90942169,52.90000152,242.5775959,14.91956757,14.91956757,0.10000228000000533,1092
1111.225449,51.49338721,-0.807668227,44.11828433,52.93999862,241.8744739,15.15703634,15.15703634,0.03999709999999368,1093
1112.225455,51.4931613,-0.808345822,44.25091339,52.90000152,242.2260351,15.10325243,15.10325243,-0.03999709999999368,1094
1113.225462,51.49295622,-0.809041009,44.24487123,52.93999862,242.5775955,15.35006148,15.35006148,0.03999709999999368,1095
1114.225484,51.4927451,-0.80971467,42.74590554,52.54000091,242.5775995,15.42207291,15.42207291,-0.39999770999999384,1096
1115.225476,51.49251711,-0.810384265,43.13433334,52.54999924,242.2260386,15.46301094,15.46301094,0.009998329999994837,1097
1116.225483,51.49223311,-0.811122601,43.67345494,52.6157777,242.710756,6.020527642,6.020527642,0.0657784600000042,1098
1117.22549,51.49201643,-0.811800203,44.11203368,52.57633596,242.9864394,5.99917926,5.99917926,-0.03944174000000089,1099
1118.225496,51.49179139,-0.812466877,44.25665547,52.57749285,242.2491128,5.925458385,5.925458385,0.0011568899999971904,1100
1119.225503,51.4926276,-0.810978971,24.94667823,52.98,-1.0,17.41079145,17.41079145,0.40250714999999815,1101
1120.22551,51.49249605,-0.811373927,39.00081641,52.98,-1.0,17.33537142,17.33537142,0.0,1102
1121.225517,51.49203102,-0.812760087,38.59692185,52.91999817,242.9291566,16.80780462,16.80780462,-0.06000182999999737,1103
1122.225524,51.4918054,-0.813398016,34.70433633,52.02000046,242.2260439,16.84383761,16.84383761,-0.899997710000001,1104
1123.225531,51.49156647,-0.814089905,32.15020266,52.56999969,242.2260384,17.22587343,17.22587343,0.5499992300000045,1105
1124.225537,51.49132345,-0.814796217,30.56927003,52.56999969,242.5775993,17.82175257,17.82175257,0.0,1106
1125.225544,51.49108912,-0.815514536,29.80731588,53.61999893,242.226028,18.68137295,18.68137295,1.0499992399999982,1107
1126.225551,51.4908424,-0.816270924,28.65790866,54.4300003,242.2260199,19.12050798,19.12050798,0.8100013700000019,1108
1127.225557,51.49066943,-0.817072073,29.03394626,54.4300003,241.8744592,18.67783414,18.67783414,0.0,1109
1128.225564,51.49040201,-0.817817743,27.90412389,54.36000061,241.5228992,19.07630634,19.07630634,-0.06999969000000306,1110
1129.225571,51.49000338,-0.818626697,27.02558387,54.36000061,240.1166565,17.50745854,17.50745854,0.0,1111
1130.225578,51.48970433,-0.819397827,26.76063729,55.1800003,239.7650879,17.88758277,17.88758277,0.8199996900000031,1112
1131.225584,51.48943464,-0.820178189,26.2788868,55.1800003,240.1166485,18.1388483,18.1388483,0.0,1113
1132.225592,51.48916595,-0.821003873,27.42897163,55.11000061,241.5228918,17.14452832,17.14452832,-0.06999969000000306,1114
1133.225598,51.48893623,-0.821724166,25.76532436,53.70000076,242.2260272,16.75349168,16.75349168,-1.4099998499999984,1115
1134.225606,51.48866768,-0.822476428,25.18359989,53.88999939,242.2260253,16.75986967,16.75986967,0.18999862999999806,1116
1135.225612,51.48839859,-0.823219847,23.96900028,53.88999939,241.8744646,16.85937922,16.85937922,0.0,1117
1136.225619,51.48813089,-0.823958026,23.40185799,53.45999908,241.8744689,16.61027313,16.61027313,-0.43000030999999694,1118
1137.225626,51.48790286,-0.82469902,25.08001936,53.4300003,241.8744692,15.97619873,15.97619873,-0.02999877999999967,1119
1138.225633,51.48765665,-0.825467275,27.0814812,53.06999969,242.2260335,15.61413049,15.61413049,-0.36000061000000017,1120
1139.22564,51.48741039,-0.826222524,28.24896167,53.06999969,242.9291552,15.4148438,15.4148438,0.0,1121
1140.225646,51.48716252,-0.826961612,31.32250671,52.79000091,242.5775971,15.71484519,15.71484519,-0.27999877999999967,1122
1141.225654,51.48690534,-0.827696804,33.25091248,52.79000091,242.2260363,15.6462023,15.6462023,0.0,1123
1142.225659,51.48666632,-0.828430483,36.30022731,52.59999847,242.9291599,16.12134155,16.12134155,-0.19000244000000066,1124
